qa_id,text
b57b0ec3-0f10-4413-81c9-ca08379a4d31,"港湾燃料費の重油A単価について"
b57b0ec3-0f10-4413-81c9-ca08379a4d31,"重油Aバージの平均単価設定について"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"ランドスケープコンサルタンツ協会歩掛の端数処理設定の根拠を教えてください。"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"「ランドスケープコンサルタンツ協会」の歩掛に関し、代価表ではデフォルトで員数の桁数が小数2位になっていると思います。その根拠を教えていただけますか。"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"ランドスケープコンサルタンツ協会歩掛の小数2位設定について"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"員数の端数処理ルールを知りたい"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"少数第三位四捨五入の根拠"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"歩掛の端数処理設定について"
2066b10a-e6c7-4ec8-a1b2-036ad47a5e0f,"員数を小数2位止めにしている理由"
0991b505-addd-4a11-98fa-c26a79a0846e,"地すべり調査の電子成果品作成費の根拠を教えてください。"
0991b505-addd-4a11-98fa-c26a79a0846e,"地質調査業務の「地すべり」から歩掛を選択すると電子成果品（その他）が選ばれます。その根拠となるものはどこに掲載または発表されているでしょうか。"
0991b505-addd-4a11-98fa-c26a79a0846e,"地すべり調査で電子成果品その他になる理由"
0991b505-addd-4a11-98fa-c26a79a0846e,"電子成果品その他の算出根拠"
0991b505-addd-4a11-98fa-c26a79a0846e,"地すべり調査の電子成果品区分について"
0991b505-addd-4a11-98fa-c26a79a0846e,"青本の電子成果品設定について"
0991b505-addd-4a11-98fa-c26a79a0846e,"地質調査の電子成果品作成費"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"CALSシステム利用登録料が率計上の旅費交通費の対象となっているのですが。"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"率計上の旅費交通費の設定画面の一覧タブにて「新潟県CALSシステム利用登録料」のチェックが入っている場合、この金額も計算対象に含まれてきます。旅費交通費の計算対象は直接人件費ですが、CALSシステム利用料の市場単価も対象になるのでしょうか？"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"CALSシステム利用登録料が旅費交通費対象になる"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"市場単価が旅費交通費計算対象になるのか"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"新潟県CALSシステム利用料の扱い"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"旅費交通費対象から市場単価を外したい"
cbf35549-90ed-49e0-9d3b-517cc54c7a39,"直接人件費と市場単価の扱い"
a0fec3a8-469f-4853-97b4-700d9068e894,"国交省案件に於ける標準的な積算ルールを教えてください。"
a0fec3a8-469f-4853-97b4-700d9068e894,"国交省の設計業務積算にあたり、補正の掛かる対象や集計方法（工員毎or作業毎）をお教え頂けないでしょうか。維津美の標準では、算出方式がAタイプ（補正が金額合計に掛かる）となっているかと思いますが、地整の積算をみると工員毎に補正ががかり、作業毎に集計が掛かっているように見受けられます。地域での差があるかもしれませんが、国交省の標準積算ルールが知りたいです。宜しくお願い致します。"
a0fec3a8-469f-4853-97b4-700d9068e894,"国交省の補正計算タイプについて"
a0fec3a8-469f-4853-97b4-700d9068e894,"工員毎補正と作業毎集計の設定"
a0fec3a8-469f-4853-97b4-700d9068e894,"地整案件の積算ルール"
a0fec3a8-469f-4853-97b4-700d9068e894,"Bタイプ補正とは"
a0fec3a8-469f-4853-97b4-700d9068e894,"作業毎に単価表を作成する設定"
4781070d-06ac-40c0-8972-202fb218c802,"表紙への会社ロゴマークの追加方法を教えてください。"
4781070d-06ac-40c0-8972-202fb218c802,"表紙へ会社ロゴマークを表示させたいのですが、可能でしょうか。カスタムまでの手順を教えてください。"
4781070d-06ac-40c0-8972-202fb218c802,"帳票に会社ロゴを追加したい"
4781070d-06ac-40c0-8972-202fb218c802,"表紙へロゴマークを表示する方法"
4781070d-06ac-40c0-8972-202fb218c802,"帳票編集でロゴを追加したい"
4781070d-06ac-40c0-8972-202fb218c802,"カスタム帳票の作成方法"
4781070d-06ac-40c0-8972-202fb218c802,"帳票編集機能の使い方"
462d6742-aa50-4ae5-a418-65f55f54133d,"全ての帳票のフォントを変更する方法を教えてください。"
462d6742-aa50-4ae5-a418-65f55f54133d,"表紙、総括表、内訳表、代価表すべてのフォントを変更したいのですが、可能でしょうか？教えてください。"
462d6742-aa50-4ae5-a418-65f55f54133d,"帳票のフォントを変更したい"
462d6742-aa50-4ae5-a418-65f55f54133d,"表紙のフォント変更方法"
462d6742-aa50-4ae5-a418-65f55f54133d,"総括表のフォントを変更できるか"
462d6742-aa50-4ae5-a418-65f55f54133d,"内訳表のフォント設定について"
462d6742-aa50-4ae5-a418-65f55f54133d,"代価表の文字フォントを変更したい"
462d6742-aa50-4ae5-a418-65f55f54133d,"帳票編集機能でフォント変更する方法"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"電子成果品作成費の算出式の確認及び変更はできますか。"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"自治体の印刷製本費の積算を電子成果品作成費で試してみましたが、手計算の金額と異なりました。原因を追究するため、算出式を確認しようとしましたが、一部しか表示されません。金額を直接入力し対応しましたが算出式の確認及び算出式の変更はできないのでしょうか。"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"電子成果品作成費の算出式を確認したい"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"算出式が途中までしか表示されない"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"電子成果品の計算式を変更したい"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"Ctrl+Cで算式コピーする方法"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"算出式編集のやり方"
f073bde4-8cdb-4ee5-bc3b-ce44beb3d350,"電子成果品作成費の計算ロジック確認"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"経費対象工員の考え方について教えてください。"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"測量業務における「維持管理計画書策定のための現地調査」の業務成果品の対象は、「測量技術者の人件費×～％」とありますが、維津美上では「ダイバー、ダイバー補助、上廻り員」の人件費は除外されているのでしょうか？また、肉厚測定についても同様でしょうか？"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"ダイバーの人件費は経費対象になるか"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"上廻り員の人件費は対象外か"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"測量技術者の人件費の範囲"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"肉厚測定の経費対象工員について"
0fb1e285-9a31-4c46-a0dd-b0b2c4ae5152,"直接人件費の対象範囲"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"維津美インストール時の事前に必要なソフトを教えてください。"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"最新版のパソコンに新規インストールする場合は事前にインストールするソフトがありますが、どのソフトをインストールすればよいのでしょうか？教えてください。"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"維津美インストール前に必要なソフト"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"オフライン環境で必要なインストール"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,".NET Framework 4.8 のインストール"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"Sql Server LocalDB 2017 が必要か"
659b33f1-eec5-4d9e-bbd7-d9c0986708a6,"維津美セットアップに必要な環境"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"PCを入れ替えた際の積算データの移行方法を教えてください。"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"他PCに維津美をインストールしました。これまで積算したデータを編集して再利用したいのですが、積算データの移行の仕方を教えていただけませんか。"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"積算データを別PCへ移行したい"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"PC交換時のデータ移行方法"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"USBメモリで積算データを移す方法"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"積算ファイルの引っ越し方法"
a9ba3724-c4fc-4e53-9202-aefeb8abcdb8,"旧PCの積算データを新PCで使いたい"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"マスタを最新版に更新しても起動時にアップデート情報が表示され続けるのですが。"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"単価マスタ、歩掛マスタを最新バージョンをインストールしているのですが、起動時にアップデート情報が表示されインストールを求められます。ファイルはトップ画面の変更より、以下に保存のファイルを選択しています。＜単価マスタ＞　C:\\Users\\[ユーザー名]\\Documents\\Systemrun\\IzumiV7\\Masters\\Tanka＜歩掛マスタ＞　C:\\Users\\[ユーザー名]\\Documents\\Systemrun\\IzumiV7\\Masters\\Bugakariただ、再度、変更をクリックすると別のフォルダが表示されます（選択前のフォルダ）。対処方法等のご教授をお願い致します。"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"最新版マスタなのにアップデート表示が出る"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"マスタ更新通知が消えない"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"お気に入りフォルダ設定について"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"単価マスタフォルダ設定方法"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"歩掛マスタの保存先設定"
098f58fa-8362-4f03-b1ce-1e5ed84b509b,"起動時に更新案内が毎回表示される"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"豪雪補正の設定方法について教えてください。"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"設計書の積算条件に豪雪割増という設定が有りの場合は、どのように設定するかお教え頂けますでしょうか。また、併せて豪雪割増の補正率や補正箇所についてもご教示ください。"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"豪雪割増の設定方法"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"豪雪補正を追加したい"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"機材供用日損料に10%補正を掛けたい"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"任意変化率の設定方法"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"豪雪補正の補正箇所設定"
f59359e7-a1f2-49dd-a2f0-b92564f5adc7,"機材だけに補正を掛ける方法"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"高所作業車の長期割引の設定方法を教えてください。"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"役所の土木工事資材等単価表の注意事項に高所作業車は長期割引後の価格が採用されると記載されておりました。システムの中で長期割引率を適用させるのはどこを修正すればよろしいでしょうか。よろしくお願いいたします。"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"高所作業車の長期割引を設定したい"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"機材単価に35%割引を掛ける方法"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"長期割引率の設定場所"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"任意変化率で割引設定する方法"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"機材にだけ割引補正を掛けたい"
b4f9a5b7-3fea-4087-bc25-334fe9c28c29,"長期割引補正の設定方法"
7c8914f1-ff18-4a04-89c0-8750186a2986,"維津美V5のデータを確認することはできますか。"
7c8914f1-ff18-4a04-89c0-8750186a2986,"維津美V5のファイルを確認したいのですが、エクセル等に変換可能でしょうか？"
7c8914f1-ff18-4a04-89c0-8750186a2986,"維津美V5をExcel変換したい"
7c8914f1-ff18-4a04-89c0-8750186a2986,"V5データをエクセルで見たい"
7c8914f1-ff18-4a04-89c0-8750186a2986,"旧バージョンデータの確認方法"
7c8914f1-ff18-4a04-89c0-8750186a2986,"維津美V5ファイルの閲覧方法"
7c8914f1-ff18-4a04-89c0-8750186a2986,"V5データを変換できるか"
94b5d229-cd23-400e-a868-d1ab2e330989,"工員別の合計員数の出力はできますか。"
94b5d229-cd23-400e-a868-d1ab2e330989,"トータル人工数(技術者別)のアウトプットは出力可能でしょうか。"
94b5d229-cd23-400e-a868-d1ab2e330989,"技術者別の人工数を出力したい"
94b5d229-cd23-400e-a868-d1ab2e330989,"合計人工数のアウトプットについて"
94b5d229-cd23-400e-a868-d1ab2e330989,"工員別集計で人工数を確認したい"
94b5d229-cd23-400e-a868-d1ab2e330989,"トータル員数の確認方法"
94b5d229-cd23-400e-a868-d1ab2e330989,"工員別の人数集計を表示したい"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"時間外割増計算の端数処理設定の変更はできますか。"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"維津美で時間外割増を設定する際、（割増対象賃金比 / 所定時間 * 時間外割増率）の部分で端数処理を設定することは出来ますか。"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"時間外割増の端数処理設定"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"割増賃金係数の端数処理を変更したい"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"工員別単価タブの設定方法"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"時間外割増率の丸め設定"
ad2ab207-0ca5-490a-ac3d-eb3ee2822e9a,"端数処理桁の設定方法"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"積算データ保存時に共有フォルダを参照するように設定できますか。"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"積算データを共有したいのですが、Publicフォルダがありません。お気に入りに「共有積算データ」を設定する方法を教えて下さい。また、最初に共有フォルダを見に行く設定に変更できますでしょうか。"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"共有積算データフォルダを設定したい"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"Publicフォルダがない場合の設定"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"共有フォルダを最初に開く方法"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"お気に入りフォルダの優先順位変更"
ad3a8992-ae2e-4ada-9a93-6c38ac41c6a2,"共有積算データをデフォルト表示したい"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"値引き調整額を再表示する方法を教えてください。"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"諸経費設定の中に調整額タブが表示されなくなってしまいました。表示方法を教えてくだい。"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"調整額タブが消えた"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"値引き調整額を表示したい"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"業務集計で値引き調整額を有効化する方法"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"諸経費の調整額設定"
40a83c8a-745e-4046-9ffa-d7c22a9d24ee,"内含項目を諸経費に変更する方法"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"独自の深夜割増率を設定することはできますか。"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"技術者単価および労務単価の補正について質問させて頂きます。単価の深夜割増について、基準日額×1.5という設定は可能でしょうか。可能であれば、設定方法についてご教授願います。"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"深夜割増率を直接設定したい"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"基準日額×1.5の設定方法"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"独自の割増率を設定する方法"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"深夜割増の倍率変更"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"割増率の直接入力を有効にする方法"
ec2e7cd5-1d4d-4536-8afc-45cdce912a81,"任意の深夜割増率を設定したい"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"船舶の計上方法について教えてください。"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"港湾の積算をしていますが、船外機船（FRP製）の一般管理費が計上されません。項目の中の経費のところで調査船（FRP D 70PS型）を持ってきて使用しています。ライトバン運転費も経費の補償調査（現在の積算手法）から持ってきて使用していますが、1.5Lしかなく2.0Lに自分で修正しています。このやり方でよいのでしょうか。他によい方法があればご教示願います。"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"船外機船の一般管理費が計上されない"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"ライトバン運転費2.0Lの設定方法"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"港湾局の二次歩掛追加方法"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"船外機船を二次歩掛で追加したい"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"FRP製船外機船の経費設定"
0c18f9a6-fcf8-4804-a043-6fbeb76d3102,"港湾積算で船舶を計上する方法"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"単価更新時に一時歩掛行の中身が消えてしまうのですが。"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"空行挿入にて歩掛行・市場単価行を入力後に単価更新を行うと歩掛行・市場単価行の中のデータが消えてしまいます。改善策をご教示くださいますでしょうか。"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"単価更新で一時歩掛行が消える"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"市場単価行のデータが消えてしまう"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"一時歩掛行を更新対象外にしたい"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"歩掛更新時に空行挿入データが消える"
489cd3f7-c4c5-46be-8c5e-7c5374fc6a9a,"単価更新時の一時市場単価行について"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"集計行の追加方法を教えてください。"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"運搬費の集計を設けたいのですが設定はどのようにすればよいでしょうか？準備費・仮設費も同じようにそれぞれで集計するようにしたいです。"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"運搬費の集計行を追加したい"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"準備費を別集計にする方法"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"仮設費の集計行追加"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"空行挿入で集計行を作成する方法"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"集計先設定の変更方法"
17934d5c-b3f3-4a4c-8848-9d8a1c06207f,"項目ごとに集計を分けたい"
447a4f85-37fb-4b94-9bba-e85766d03d78,"最低制限価格算定式の変更方法を教えてください。"
447a4f85-37fb-4b94-9bba-e85766d03d78,"価格設定欄の予定制限価格の設定の変更方法をご教示ください。よろしくお願いいたします。"
447a4f85-37fb-4b94-9bba-e85766d03d78,"制限価格算出式を編集したい"
447a4f85-37fb-4b94-9bba-e85766d03d78,"最低制限価格の計算式変更"
447a4f85-37fb-4b94-9bba-e85766d03d78,"国交省の制限価格設定を変更したい"
447a4f85-37fb-4b94-9bba-e85766d03d78,"制限価格設定のカスタマイズ"
447a4f85-37fb-4b94-9bba-e85766d03d78,"価格設定画面の算式編集方法"
50cc028b-247d-4aef-884c-bd11c1156663,"橋梁定期点検設定画面のマニュアルはありますか。"
50cc028b-247d-4aef-884c-bd11c1156663,"維津美で橋梁点検の積算をします。橋梁点検設定のマニュアルはありますでしょうか。"
50cc028b-247d-4aef-884c-bd11c1156663,"橋梁定期点検のマニュアルを見たい"
50cc028b-247d-4aef-884c-bd11c1156663,"橋梁点検設定簡易マニュアルについて"
50cc028b-247d-4aef-884c-bd11c1156663,"橋梁点検の設定方法"
50cc028b-247d-4aef-884c-bd11c1156663,"サポートページの橋梁定期点検マニュアル"
50cc028b-247d-4aef-884c-bd11c1156663,"橋梁点検積算のヘルプ資料"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正毎に異なる端数処理を適用する方法を教えてください。"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"1つの項目で2つの補正があり、端数処理を別々にしたい場合はどのような設定をすれば良いでしょうか例：照査の補正率 ⇒ 小数第2位未満処理（第3位四捨五入）　　延長の補正率 ⇒ 小数第3位未満処理（第4位四捨五入）"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正ごとに端数処理を変えたい"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"Round関数で端数処理する方法"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"小数第3位四捨五入の設定"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正式ごとの丸め設定"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"算出式にRoundを入れる方法"
31eae435-1f43-4747-866a-890e55162f0c,"一時旅費交通費行で宿泊日数を自動計算することはできますか。"
31eae435-1f43-4747-866a-890e55162f0c,"空行挿入≫一時旅費交通費行で計上する場合、宿泊日数を自動計算する機能は無いのでしょうか？他の方法でも適当な機能があれば教えてください。お願い致します。"
31eae435-1f43-4747-866a-890e55162f0c,"宿泊日数を自動計算したい"
31eae435-1f43-4747-866a-890e55162f0c,"一時旅費交通費行の宿泊日数計算"
31eae435-1f43-4747-866a-890e55162f0c,"外業日数から宿泊日数を算出したい"
31eae435-1f43-4747-866a-890e55162f0c,"外業日数内訳表の確認方法"
31eae435-1f43-4747-866a-890e55162f0c,"宿泊日数入力を自動化できるか"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価項目で経費を追加しても金額が反映されないのですが。"
0fc22803-7289-4376-8e41-04c9891278b4,"地質調査業務や地質解析業務における『資料整理とりまとめ』などの市場単価の項目について、端数処理のため諸雑費を追加し調整額を入れたいのですが、金額を入力しても単価に反映されないようです。どのように対応すると良いでしょうか。"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価で調整額が反映されない"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価の端数処理設定"
0fc22803-7289-4376-8e41-04c9891278b4,"工程単価の端数設定方法"
0fc22803-7289-4376-8e41-04c9891278b4,"諸雑費を追加しても反映されない"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価項目の丸め設定"
afc549f1-bc0d-46b1-8270-7d956b12409a,"地質調査業務でデータベース検定費を施工管理費の対象から外す方法を教えてください。"
afc549f1-bc0d-46b1-8270-7d956b12409a,"地質調査業務に含まれている「施工管理費」の対象額から「国土地盤情報データベース検定費」を除きたいのですが、手入力で修正する以外の方法はあるのでしょうか。教えてください。"
afc549f1-bc0d-46b1-8270-7d956b12409a,"検定費を施工管理費対象外にしたい"
afc549f1-bc0d-46b1-8270-7d956b12409a,"国土地盤情報データベース検定費の除外設定"
afc549f1-bc0d-46b1-8270-7d956b12409a,"施工管理費一覧タブの設定方法"
afc549f1-bc0d-46b1-8270-7d956b12409a,"データベース検定費のチェックを外したい"
afc549f1-bc0d-46b1-8270-7d956b12409a,"施工管理費対象項目の変更"
31f63d12-5397-4da6-b1d2-eb2407679167,"変更積算後の新規項目のみ工員単価の基準年度を変更する方法を教えてください。"
31f63d12-5397-4da6-b1d2-eb2407679167,"変更積算後に追加した項目のみ新年度単価で積算をしたいのですが、対応は可能でしょうか。"
31f63d12-5397-4da6-b1d2-eb2407679167,"追加項目だけ新年度単価にしたい"
31f63d12-5397-4da6-b1d2-eb2407679167,"既存項目を旧年度単価のままにしたい"
31f63d12-5397-4da6-b1d2-eb2407679167,"配置済み項目の単価を置き換えない設定"
31f63d12-5397-4da6-b1d2-eb2407679167,"変更積算時の単価更新方法"
31f63d12-5397-4da6-b1d2-eb2407679167,"新規歩掛だけ新年度単価にする"
bf99f34c-8e29-4def-90bb-3330f73bf894,"直接人件費対象の経費に労務費を含める方法を教えてください。"
bf99f34c-8e29-4def-90bb-3330f73bf894,"通常機械経費に計上されるのは直接人件費だけですが、軽作業員（労務費）を機械経費の対象とする方法を教えてください。但し、旅費交通費・電子成果品作成費ついては、直接人件費のみの計上としたいです。どのように設定すればよいのでしょうか。"
bf99f34c-8e29-4def-90bb-3330f73bf894,"機械経費に軽作業員を含めたい"
bf99f34c-8e29-4def-90bb-3330f73bf894,"労務費も対象となる機械経費設定"
bf99f34c-8e29-4def-90bb-3330f73bf894,"2-5-12 機械経費（人件費）の設定方法"
bf99f34c-8e29-4def-90bb-3330f73bf894,"機械経費対象を変更したい"
bf99f34c-8e29-4def-90bb-3330f73bf894,"軽作業員を経費対象にする方法"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"精度管理費の計算対象を変更する方法を教えてください。"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"測量の積算において、精度管理費（国交省）の対象金額は人件費金額（集計）と経費金額（機械経費）（集計）の合計金額となっていますが、通信運搬費、材料費も対象とする方法があれば教えてください。実際の発注案件にて全ての経費を対象とする事例がありましたので、"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"精度管理費に通信運搬費を含めたい"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"材料費を精度管理費対象にしたい"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"一時作成用経費で精度管理費を作る方法"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"精度管理費対象額のカスタマイズ"
4e14b92b-f09e-4cb7-8c67-50cd681c54f8,"経費も対象に含める精度管理費設定"
1b9772ec-a44c-4c88-896f-6e20fb281606,"通常補正後、追加で独自補正を掛ける方法を教えてください。"
1b9772ec-a44c-4c88-896f-6e20fb281606,"共通補正をして人工を変更した後、さらに変更した人工に独自補正（0.3）を掛けたい場合はどうすればよろしいのでしょうか？"
1b9772ec-a44c-4c88-896f-6e20fb281606,"人工に独自補正を追加したい"
1b9772ec-a44c-4c88-896f-6e20fb281606,"任意変化率で独自補正する方法"
1b9772ec-a44c-4c88-896f-6e20fb281606,"共通補正後にさらに補正を掛けたい"
1b9772ec-a44c-4c88-896f-6e20fb281606,"人件費等の計上数量に補正を掛ける"
1b9772ec-a44c-4c88-896f-6e20fb281606,"工程変化率以外に補正を設定したい"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正毎に異なる端数処理を適用する方法を教えてください。"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"1つの項目で2つの補正があり、端数処理を別々にしたい場合はどのような設定をすれば良いでしょうか"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"照査補正と延長補正で別々の端数処理を設定したい"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正ごとに異なる四捨五入設定をしたい"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"補正ごとに小数処理桁を変える方法"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"Round関数で補正ごとの端数処理を設定できますか"
68ca9bd9-b601-4c0d-a42d-bc8b10eb28eb,"照査補正を小数第2位、延長補正を小数第3位で処理したい"
31eae435-1f43-4747-866a-890e55162f0c,"一時旅費交通費行で宿泊日数を自動計算することはできますか。"
31eae435-1f43-4747-866a-890e55162f0c,"空行挿入≫一時旅費交通費行で計上する場合、宿泊日数を自動計算する機能は無いのでしょうか？"
31eae435-1f43-4747-866a-890e55162f0c,"旅費交通費行で宿泊日数を自動計算したい"
31eae435-1f43-4747-866a-890e55162f0c,"宿泊日数を自動算出する機能はありますか"
31eae435-1f43-4747-866a-890e55162f0c,"外業日数から宿泊日数を自動入力できますか"
31eae435-1f43-4747-866a-890e55162f0c,"旅費交通費の宿泊日数計算を自動化したい"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価項目で経費を追加しても金額が反映されないのですが。"
0fc22803-7289-4376-8e41-04c9891278b4,"地質調査業務や地質解析業務における『資料整理とりまとめ』などの市場単価の項目について、端数処理のため諸雑費を追加し調整額を入れたいのですが、金額を入力しても単価に反映されないようです。どのように対応すると良いでしょうか。"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価に諸雑費を追加しても反映されない"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価項目で調整額が効かない"
0fc22803-7289-4376-8e41-04c9891278b4,"市場単価の端数処理設定方法を教えてください"
